priority_rank,priority_score,priority_tier,catalog,source_id,cohorts,cohort_ranks,cohort_count,cohort_score,visibility_score,quality_score,crossmatch_gap_score,priority_reasons,quality_flags,quality_flag_count,has_official_best_neighbour,has_fis_supplemental_match,has_any_gaia_hip_match,official_neighbourhood_ids,counterpart_ids,apparent_mag,r_pc_parallax,pm_total_masyr
2409,8.52,P4,hipparcos2,106696,nearest,nearest:459,1,2.52,6.0,0.0,0.0,nearest_rank=459,,0,True,False,True,6465749496610128512,6465749496610128512,7.287300109863281,14.619882583618164,468.89195727800666
2410,8.492,P4,hipparcos2,15904,high_pm,high_pm:404,1,3.492,0.0,5.0,0.0,high_pm_rank=404;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,16730924842529024,16730924842529024,10.863100051879883,80.19245910644531,752.305462229273
2411,8.38,P4,gaia_dr3,5134635708766250752,nearest,nearest:428,1,4.38,4.0,0.0,0.0,nearest_rank=428,,0,True,False,True,8768,8768,8.186271667480469,11.059856327877366,845.6333313643987
2412,8.32,P4,hipparcos2,92200,nearest,nearest:429,1,4.32,4.0,0.0,0.0,nearest_rank=429,,0,True,False,True,4258375617747092864,4258375617747092864,8.921799659729004,14.277555465698242,305.01673019688604
2413,8.28,P4,hipparcos2,80043,high_pm,high_pm:271,1,8.28,0.0,0.0,0.0,high_pm_rank=271,,0,True,False,True,5941689784906655616,5941689784906655616,9.048299789428711,25.947067260742188,883.2234965171613
2414,8.26,P4,gaia_dr3,4776266794388393472,nearest,nearest:430,1,4.26,4.0,0.0,0.0,nearest_rank=430,,0,True,False,True,22738,22738,9.915908813476562,11.090469791717274,147.66819098471873
2415,8.26,P4,hipparcos2,70475,nearest,nearest:430,1,4.26,4.0,0.0,0.0,nearest_rank=430,,0,True,False,True,1175938925836488448,1175938925836488448,12.28950023651123,14.279594421386719,568.9561217703874
2416,8.22,P4,gaia_dr3,5412947081295024896,nearest,nearest:464,1,2.22,6.0,0.0,0.0,nearest_rank=464,,0,True,False,True,48331,48331,7.196407794952393,11.277305612799548,660.1116837142844
2417,8.216,P4,gaia_dr3,6484716209628726912,high_pm,high_pm:495,1,0.216,8.0,0.0,0.0,high_pm_rank=495,,0,True,False,True,103458,103458,6.366767406463623,21.465891499174944,1103.3874553853104
2418,8.172,P4,hipparcos2,61563,high_pm,high_pm:274,1,8.172,0.0,0.0,0.0,high_pm_rank=274,,0,True,False,True,5788811970149449472,5788811970149449472,11.074700355529785,36.27130889892578,876.957994718105
2419,8.16,P4,hipparcos2,79190,nearest,nearest:465,1,2.16,6.0,0.0,0.0,nearest_rank=465,,0,True,False,True,5835498883232034816,5835498883232034816,7.249899864196777,14.669209480285645,359.7536793418519
2420,8.048,P4,hipparcos2,34739,high_pm,high_pm:333,1,6.048,2.0,0.0,0.0,high_pm_rank=333,,0,True,False,True,5505483938387762816,5505483938387762816,7.639900207519531,27.65486717224121,817.814035707385
2421,7.992,P4,hipparcos2,40671,high_pm,high_pm:279,1,7.992,0.0,0.0,0.0,high_pm_rank=279,,0,True,False,True,708608825759209088,708608825759209088,8.950900077819824,22.691173553466797,870.4681495034727
2422,7.96,P4,hipparcos2,80268,high_pm,high_pm:391,1,3.96,4.0,0.0,0.0,high_pm_rank=391,,0,True,False,True,6049221163063960320,6049221163063960320,10.283300399780273,16.43925666809082,760.258898599681
2423,7.956,P4,hipparcos2,53169,high_pm,high_pm:280,1,7.956,0.0,0.0,0.0,high_pm_rank=280,,0,True,False,True,3802735426511946496,3802735426511946496,9.91349983215332,40.73320007324219,869.0845429531007
2424,7.916,P4,hipparcos2,105679,high_pm,high_pm:420,1,2.916,0.0,5.0,0.0,high_pm_rank=420;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,6575581564623343872,6575581564623343872,12.538200378417969,25.239778518676758,740.6765724660123
2425,7.88,P4,hipparcos2,80679,high_pm,high_pm:421,1,2.88,0.0,5.0,0.0,high_pm_rank=421;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,1406378695954996352,1406378695954996352,11.472200393676758,107.87486267089844,740.2168685594783
2426,7.832,P4,hipparcos2,55210,high_pm,high_pm:339,1,5.832,2.0,0.0,0.0,high_pm_rank=339,,0,True,False,True,3786697056556771584,3786697056556771584,7.4156999588012695,21.5703182220459,810.2480030830067
2427,7.812,P4,hipparcos2,15332,high_pm,high_pm:284,1,7.812,0.0,0.0,0.0,high_pm_rank=284,,0,True,False,True,111379432679196672,111379432679196672,11.876999855041504,21.602937698364258,865.0709719439209
2428,7.808,P4,hipparcos2,99096,high_pm,high_pm:423,1,2.808,0.0,5.0,0.0,high_pm_rank=423;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,6866642529998490368,6866642529998490368,11.648599624633789,33.56830978393555,739.6999041503251
2429,7.78,P4,gaia_dr3,4310275491469537152,nearest,nearest:438,1,3.78,4.0,0.0,0.0,nearest_rank=438,,0,True,False,True,92871,92871,9.030238151550293,11.122671863287822,114.59576697722089
2430,7.78,P4,hipparcos2,103800,nearest,nearest:438,1,3.78,4.0,0.0,0.0,nearest_rank=438,,0,True,False,True,6910371005081903488,6910371005081903488,11.260000228881836,14.382281303405762,500.0281722063268
2431,7.764,P4,gaia_dr3,6198060746449027968,high_pm,high_pm:452,1,1.764,6.0,0.0,0.0,high_pm_rank=452,,0,True,False,True,73903,73903,12.004274368286133,30.73305116312611,1140.1971557933068
2432,7.668,P4,hipparcos2,48152,high_pm,high_pm:288,1,7.668,0.0,0.0,0.0,high_pm_rank=288,,0,True,False,True,615943806835727872,615943806835727872,8.42020034790039,72.78020477294922,859.5526085702957
2433,7.6,P4,hipparcos2,79431,nearest,nearest:441,1,3.6,4.0,0.0,0.0,nearest_rank=441,,0,True,False,True,6245870673116518784,6245870673116518784,11.39430046081543,14.396775245666504,210.27445327476184
2434,7.6,P4,hipparcos2,94557,high_pm,high_pm:401,1,3.6,4.0,0.0,0.0,high_pm_rank=401,,0,True,False,True,4516199313406309504,4516199313406309504,11.618000030517578,19.083969116210938,754.2877865907681
2435,7.54,P4,hipparcos2,96285,nearest,nearest:442,1,3.54,4.0,0.0,0.0,nearest_rank=442,,0,True,False,True,4291123545113039616,4291123545113039616,9.427499771118164,14.425850868225098,611.7477817695786
2436,7.488,P4,hipparcos2,66413,high_pm,high_pm:293,1,7.488,0.0,0.0,0.0,high_pm_rank=293,,0,True,False,True,3718762218805509888,3718762218805509888,10.109700202941895,34.54231262207031,856.1897558952688
2437,7.452,P4,hipparcos2,14594,high_pm,high_pm:294,1,7.452,0.0,0.0,0.0,high_pm_rank=294,,0,True,False,True,112440873718983680,112440873718983680,8.150099754333496,40.12841033935547,855.6682306828973
2438,7.44,P4,gaia_dr3,6380214844952702848,nearest,nearest:477,1,1.44,6.0,0.0,0.0,nearest_rank=477,,0,True,False,True,116745,116745,6.753961086273193,11.445267729174656,750.7942727765954
2439,7.42,P4,hipparcos2,35353,nearest,nearest:444,1,3.42,4.0,0.0,0.0,nearest_rank=444,,0,True,False,True,948039989652369408,948039989652369408,10.387900352478027,14.490653038024902,241.81533532842784
2440,7.34,P4,hipparcos2,74477,high_pm,high_pm:436,1,2.34,0.0,5.0,0.0,high_pm_rank=436;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,6252489114640798592,6252489114640798592,11.400899887084961,59.4884033203125,729.6686219099737
2441,7.256,P4,hipparcos2,60417,high_pm,high_pm:355,1,5.256,2.0,0.0,0.0,high_pm_rank=355,,0,True,False,True,5859393710380907776,5859393710380907776,6.506700038909912,49.80079650878906,793.0898971743368
2442,7.2,P4,hipparcos2,102119,high_pm,high_pm:301,1,7.2,0.0,0.0,0.0,high_pm_rank=301,,0,True,False,True,6855358349537379840,6855358349537379840,9.939200401306152,23.826541900634766,849.2600565786665
2443,7.148,P4,hipparcos2,79137,high_pm,high_pm:358,1,5.148,2.0,0.0,0.0,high_pm_rank=358,,0,True,False,True,4450016100717738880,4450016100717738880,6.099800109863281,28.312570571899414,789.874165421303
2444,7.128,P4,hipparcos2,95575,high_pm,high_pm:303,1,7.128,0.0,0.0,0.0,high_pm_rank=303,,0,True,False,True,2129771310248902016,2129771310248902016,8.15410041809082,25.01250648498535,847.7495453257407
2445,7.12,P4,gaia_dr3,6294928369390563968,nearest,nearest:449,1,3.12,4.0,0.0,0.0,nearest_rank=449,,0,True,False,True,67164,67164,10.598302841186523,11.195002105031078,632.0363143758034
2446,7.06,P4,hipparcos2,112909,nearest,nearest:450,1,3.06,4.0,0.0,0.0,nearest_rank=450,,0,True,False,True,1889703529122914560,1889703529122914560,11.6358003616333,14.53911018371582,526.2984470811215
2447,7.044,P4,gaia_dr3,6832916148981189760,high_pm,high_pm:472,1,1.044,6.0,0.0,0.0,high_pm_rank=472,,0,True,False,True,104777,104777,11.182044982910156,52.639225069938504,1120.5475606874008
2448,7.0,P4,gaia_dr3,3184351876391975808,nearest,nearest:451,1,3.0,4.0,0.0,0.0,nearest_rank=451,,0,True,False,True,21556,21556,9.408143997192383,11.212053419652385,299.8414126203353
2449,7.0,P4,hipparcos2,44722,nearest,nearest:451,1,3.0,4.0,0.0,0.0,nearest_rank=451,,0,True,False,True,5743705394673617664,5743705394673617664,9.571599960327148,14.558158874511719,372.2245565515526
2450,6.988,P4,hipparcos2,105341,high_pm,high_pm:418,1,2.988,4.0,0.0,0.0,high_pm_rank=418,,0,True,False,True,6832674634380238848,6832674634380238848,9.188300132751465,16.220600128173828,741.5525025916911
2451,6.932,P4,hipparcos2,30476,high_pm,high_pm:364,1,4.932,2.0,0.0,0.0,high_pm_rank=364,,0,True,False,True,5569858798004394624,5569858798004394624,6.806099891662598,27.925159454345703,781.795024287057
2452,6.88,P4,hipparcos2,37288,nearest,nearest:453,1,2.88,4.0,0.0,0.0,nearest_rank=453,,0,True,False,True,3135225421986581504,3135225421986581504,9.69789981842041,14.581510543823242,287.0440931285645
2453,6.84,P4,gaia_dr3,386655019234959872,nearest,nearest:487,1,0.84,4.0,2.0,0.0,nearest_rank=487;phot_variable,phot_variable,1,True,False,True,428,428,9.085049629211426,11.503528029896351,883.7956641259401
2454,6.82,P4,hipparcos2,28035,nearest,nearest:454,1,2.82,4.0,0.0,0.0,nearest_rank=454,,0,True,False,True,2910909931633597312,2910909931633597312,10.876199722290039,14.583637237548828,314.2581973473405
2455,6.66,P4,hipparcos2,117702,high_pm,high_pm:316,1,6.66,0.0,0.0,0.0,high_pm_rank=316,,0,True,False,True,6487709801833043328,6487709801833043328,9.573599815368652,50.40322494506836,835.4840274355938
2456,6.628,P4,hipparcos2,32919,high_pm,high_pm:428,1,2.628,4.0,0.0,0.0,high_pm_rank=428,,0,True,False,True,954713853434626176,954713853434626176,9.070899963378906,18.556318283081055,735.2283662237196
2457,6.624,P4,hipparcos2,78241,high_pm,high_pm:317,1,6.624,0.0,0.0,0.0,high_pm_rank=317,,0,True,False,True,1316590033811497088,1316590033811497088,8.153200149536133,26.23295021057129,829.9260999028769
2458,6.46,P4,hipparcos2,108159,nearest,nearest:460,1,2.46,4.0,0.0,0.0,nearest_rank=460,,0,True,False,True,6561146458331160320,6561146458331160320,12.029000282287598,14.634860038757324,488.14611019652716
2459,6.412,P4,hipparcos2,46488,high_pm,high_pm:434,1,2.412,4.0,0.0,0.0,high_pm_rank=434,,0,True,False,True,5745027080665197696,5745027080665197696,12.164899826049805,16.239038467407227,732.6705270447284
2460,6.408,P4,hipparcos2,93871,high_pm,high_pm:323,1,6.408,0.0,0.0,0.0,high_pm_rank=323,,0,True,False,True,4307162018124573312,4307162018124573312,9.349300384521484,24.777006149291992,824.1689075062224
2461,6.36,P4,gaia_dr3,614543647497149056,nearest,nearest:495,1,0.36,4.0,2.0,0.0,nearest_rank=495;phot_variable,phot_variable,1,True,False,True,47513,47513,9.442556381225586,11.544732668282878,675.3874153207719
2462,6.264,P4,hipparcos2,75542,high_pm,high_pm:327,1,6.264,0.0,0.0,0.0,high_pm_rank=327,,0,True,False,True,6213789290343029760,6213789290343029760,8.931599617004395,24.096385955810547,819.3530386835702
2463,6.26,P4,hipparcos2,3306,high_pm,high_pm:466,1,1.26,0.0,5.0,0.0,high_pm_rank=466;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,4924948121112352128,4924948121112352128,12.372099876403809,90.82652282714844,710.2874613140795
2464,6.124,P4,hipparcos2,15366,high_pm,high_pm:442,1,2.124,4.0,0.0,0.0,high_pm_rank=442,,0,True,False,True,235383247412615936,235383247412615936,10.328800201416016,16.5289249420166,723.8459684905346
2465,6.088,P4,hipparcos2,52186,high_pm,high_pm:443,1,2.088,4.0,0.0,0.0,high_pm_rank=443,,0,True,False,True,3774789959807192064,3774789959807192064,11.322400093078613,16.447368621826172,722.9389668568156
2466,6.08,P4,hipparcos2,116011,high_pm,high_pm:471,1,1.08,0.0,5.0,0.0,high_pm_rank=471;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,2823967424055746688,2823967424055746688,11.920599937438965,54.31830596923828,703.847875964686
2467,6.04,P4,gaia_dr3,2560771312759450496,nearest,nearest:467,1,2.04,4.0,0.0,0.0,nearest_rank=467,,0,True,False,True,8051,8051,9.907381057739258,11.324262583704577,873.9036673561561
2468,5.98,P4,hipparcos2,78170,nearest,nearest:468,1,1.98,4.0,0.0,0.0,nearest_rank=468,,0,True,False,True,5994771148252505216,5994771148252505216,8.184800148010254,14.731880187988281,319.7223928660612
2469,5.976,P4,hipparcos2,62374,high_pm,high_pm:335,1,5.976,0.0,0.0,0.0,high_pm_rank=335,,0,True,False,True,1542683331386097280,1542683331386097280,11.824899673461914,20.933639526367188,817.2401582154416
2470,5.96,P4,hipparcos2,90139,brightest,brightest:485,1,0.96,5.0,0.0,0.0,brightest_rank=485,,0,True,False,True,4529285391533766400,4529285391533766400,4.005199909210205,36.469730377197266,312.0464781086305
2471,5.94,P4,hipparcos2,58401,high_pm,high_pm:336,1,5.94,0.0,0.0,0.0,high_pm_rank=336,,0,True,False,True,5380306876026603648,5380306876026603648,9.048399925231934,32.15433883666992,814.6685648163921
2472,5.92,P4,hipparcos2,17609,nearest,nearest:469,1,1.92,4.0,0.0,0.0,nearest_rank=469,,0,True,False,True,70051608089857536,70051608089857536,9.677000045776367,14.749261856079102,434.38651958825795
2473,5.9,P4,hipparcos2,91117,brightest,brightest:486,1,0.9,5.0,0.0,0.0,brightest_rank=486,,0,True,False,True,4156500578347841408,4156500578347841408,4.0071001052856445,61.05006408691406,313.9805573598467
2474,5.888,P4,hipparcos2,3497,high_pm,high_pm:393,1,3.888,2.0,0.0,0.0,high_pm_rank=393,,0,True,False,True,4708607629114652032,4708607629114652032,6.678800106048584,22.055580139160156,758.8425940206573
2475,5.868,P4,hipparcos2,1386,high_pm,high_pm:338,1,5.868,0.0,0.0,0.0,high_pm_rank=338,,0,True,False,True,2860379125997924480,2860379125997924480,11.570300102233887,23.20185661315918,811.3677649500255
2476,5.828,P4,hipparcos2,149,high_pm,high_pm:478,1,0.828,0.0,5.0,0.0,high_pm_rank=478;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,2853258035861905664,2853258035861905664,11.371500015258789,45.51661682128906,700.9489034159337
2477,5.8,P4,hipparcos2,66675,nearest,nearest:471,1,1.8,4.0,0.0,0.0,nearest_rank=471,,0,True,False,True,3633926753464638592,3633926753464638592,9.680899620056152,14.797276496887207,619.2133865639535
2478,5.72,P4,hipparcos2,19747,brightest,brightest:489,1,0.72,5.0,0.0,0.0,brightest_rank=489,,0,True,False,True,4840356816072211712,4840356816072211712,4.012400150299072,35.260929107666016,207.84196616660458
2479,5.68,P4,gaia_dr3,2911981886751531648,nearest,nearest:473,1,1.68,4.0,0.0,0.0,nearest_rank=473,,0,True,False,True,29052,29052,10.73767375946045,11.402247038516428,274.56053604076857
2480,5.656,P4,hipparcos2,114411,high_pm,high_pm:455,1,1.656,4.0,0.0,0.0,high_pm_rank=455,,0,True,False,True,2379962604166006016,2379962604166006016,11.3233003616333,16.084928512573242,717.7709239722657
2481,5.652,P4,hipparcos2,63467,high_pm,high_pm:344,1,5.652,0.0,0.0,0.0,high_pm_rank=344,,0,True,False,True,3685363487960149376,3685363487960149376,9.89229965209961,26.392189025878906,804.1441878792634
2482,5.6,P4,hipparcos2,111497,brightest,brightest:491,1,0.6,5.0,0.0,0.0,brightest_rank=491,,0,True,False,True,2653884210872467200,2653884210872467200,4.015900135040283,51.46680450439453,105.67887064120244
2483,5.56,P4,gaia_dr3,3339921875389105152,nearest,nearest:475,1,1.56,4.0,0.0,0.0,nearest_rank=475,,0,True,False,True,26335,26335,8.195060729980469,11.424688351389193,56.42011403960979
2484,5.54,P4,hipparcos2,81065,brightest,brightest:492,1,0.54,5.0,0.0,0.0,brightest_rank=492,,0,True,False,True,5775835843156608256,5775835843156608256,4.020299911499023,47.91566467285156,147.90477544690705
2485,5.528,P4,hipparcos2,96124,high_pm,high_pm:403,1,3.528,2.0,0.0,0.0,high_pm_rank=403,,0,True,False,True,6764687466752221824,6764687466752221824,7.281899929046631,27.23311424255371,752.3528151738385
2486,5.504,P4,hipparcos2,66397,high_pm,high_pm:487,1,0.504,0.0,5.0,0.0,high_pm_rank=487;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,1248692648174081408,1248692648174081408,12.149299621582031,109.1703109741211,694.2199795453888
2487,5.48,P4,hipparcos2,10670,brightest,brightest:493,1,0.48,5.0,0.0,0.0,brightest_rank=493,,0,True,False,True,326109689896765568,326109689896765568,4.021100044250488,34.43526077270508,68.96618374246903
2488,5.468,P4,hipparcos2,24463,high_pm,high_pm:488,1,0.468,0.0,5.0,0.0,high_pm_rank=488;parallax_frac_error_gt_0p1,parallax_frac_error_gt_0p1,1,True,False,True,208396456066072704,208396456066072704,10.445899963378906,45.00450134277344,693.4099662537308
2489,5.404,P4,hipparcos2,82256,high_pm,high_pm:462,1,1.404,4.0,0.0,0.0,high_pm_rank=462,,0,True,False,True,5805810454276181120,5805810454276181120,11.380200386047363,15.88057804107666,714.7969799180744
2490,5.36,P4,hipparcos2,79664,brightest,brightest:495,1,0.36,5.0,0.0,0.0,brightest_rank=495,,0,True,False,True,5828952940687722496,5828952940687722496,4.024799823760986,186.21974182128906,13.205275460966348
2491,5.32,P4,gaia_dr3,1214160733157163008,nearest,nearest:479,1,1.32,4.0,0.0,0.0,nearest_rank=479,,0,True,False,True,75187,75187,9.124214172363281,11.451457559124808,151.81147612058385
2492,5.32,P4,hipparcos2,84521,nearest,nearest:479,1,1.32,4.0,0.0,0.0,nearest_rank=479,,0,True,False,True,4395113396338721024,4395113396338721024,11.540900230407715,14.907572746276855,286.39415234951986
2493,5.3,P4,hipparcos2,87808,brightest,brightest:496,1,0.3,5.0,0.0,0.0,brightest_rank=496,,0,True,False,True,4609802834185436928,4609802834185436928,4.02839994430542,230.94688415527344,6.999271390652029
2494,5.22,P4,hipparcos2,69201,high_pm,high_pm:356,1,5.22,0.0,0.0,0.0,high_pm_rank=356,,0,True,False,True,5866200374548365568,5866200374548365568,9.815400123596191,47.1698112487793,793.0751052075711
2495,5.2,P4,hipparcos2,34115,nearest,nearest:481,1,1.2,4.0,0.0,0.0,nearest_rank=481,,0,True,False,True,1103079616027292416,1103079616027292416,11.993300437927246,14.929828643798828,349.6590666635144
2496,4.96,P4,hipparcos2,109638,nearest,nearest:485,1,0.96,4.0,0.0,0.0,nearest_rank=485,,0,True,False,True,2723557788822526720,2723557788822526720,12.043399810791016,14.961101531982422,673.9520583839773
2497,4.952,P4,hipparcos2,7902,high_pm,high_pm:419,1,2.952,2.0,0.0,0.0,high_pm_rank=419,,0,True,False,True,519478154178249728,519478154178249728,7.838099956512451,37.2578239440918,740.9350613920225
2498,4.9,P4,hipparcos2,114361,nearest,nearest:486,1,0.9,4.0,0.0,0.0,nearest_rank=486,,0,True,False,True,6391176735363140480,6391176735363140480,8.40939998626709,14.983518600463867,383.8244412488605
2499,4.896,P4,hipparcos2,19165,high_pm,high_pm:365,1,4.896,0.0,0.0,0.0,high_pm_rank=365,,0,True,False,True,5091077112524265344,5091077112524265344,9.80090045928955,23.121387481689453,781.764677892267
2500,4.78,P4,hipparcos2,1368,nearest,nearest:488,1,0.78,4.0,0.0,0.0,nearest_rank=488,,0,True,False,True,383426372059603712,383426372059603712,9.075599670410156,15.003750801086426,574.2928549094095
2501,4.72,P4,hipparcos2,12261,nearest,nearest:489,1,0.72,4.0,0.0,0.0,nearest_rank=489,,0,True,False,True,4726357491998516480,4726357491998516480,12.498700141906738,15.010506629943848,221.94567465936345
2502,4.716,P4,hipparcos2,29322,high_pm,high_pm:370,1,4.716,0.0,0.0,0.0,high_pm_rank=370,,0,True,False,True,5476589734884246528,5476589734884246528,11.39229965209961,28.184892654418945,777.5129586701432
2503,4.7,P4,hipparcos2,59532,high_pm,high_pm:426,1,2.7,2.0,0.0,0.0,high_pm_rank=426,,0,True,False,True,3598278250031419008,3598278250031419008,7.564700126647949,34.855350494384766,737.2341460485942
